Day;Hour;Minute;InverterPVActualActivePower;ActivePowerAbsorbedFromGrid;InverterConsumerActivePowerLoad;ActivePowerInjectedToGrid
11;06;30;0;323;281;0
11;06;45;0;246;50;0
11;07;00;0;649;621;0
11;07;15;0;882;735;0
11;07;30;0;463;366;0
11;07;45;0;562;495;0
11;08;00;0;260;220;0
11;08;15;0;188;25;0
11;08;30;0;385;488;0
11;08;45;0;61;22;0
11;09;00;0;368;346;0
11;09;15;0;253;205;0
11;09;30;10;118;65;0
11;09;45;27;399;414;0
11;10;00;68;16;21;4.999999999
11;10;15;91;325;375;5.000000001
11;10;30;64;55;70;10
11;10;45;47;50;55;0
11;11;00;74;310;354;0
11;11;15;63;0;26;9
11;11;30;61;357;385;0
11;11;45;80;13;35;24
11;12;00;114;195;245;37
11;12;15;115;125;165;29
11;12;30;121;84;110;41
11;12;45;100;256;315;10
11;13;00;92;25;39;24
11;13;15;97;490;543;5.000000001
11;13;30;111;392;480;0
11;13;45;180;630;783;0
11;14;00;355;273;558;32
11;14;15;220;457;621;0
11;14;30;145;527;696;0
11;14;45;90;226;221;9
11;15;00;66;817;863;0
11;15;15;39;508;481;0
11;15;30;41;835;835;0
11;15;45;29;490;512;0
11;16;00;20;1010;629;0
11;16;15;9;1113;511;0
11;16;30;0;697;312;0
11;16;45;0;583;569;0
11;17;00;0;303;194;0
11;17;15;0;664;569;0
11;17;30;0;817;800;0
11;17;45;0;848;780;0
11;18;00;0;185;127;0
11;18;15;0;617;568;0
11;18;30;0;106;79;0
11;18;45;0;291;211;0
11;19;00;0;276;230;0
11;19;15;0;113;33;0
11;19;30;0;492;417;0
11;19;45;0;95;21;0
11;20;00;0;437;398;0
11;20;15;0;178;46;0
11;20;30;0;343;255;0
11;20;45;0;239;160;0
11;21;00;0;228;131;0
11;21;15;0;380;297;0
11;21;30;0;149;27;0
11;21;45;0;452;395;0
11;22;00;0;107;15;0
11;22;15;0;460;385;0
11;22;30;0;102;31;0
11;22;45;0;284;204;0
11;23;00;0;239;200;0
11;23;15;0;165;80;0
11;23;30;0;365;320;0
11;23;45;0;69;25;0
12;00;00;0;428;380;0
12;00;15;0;60;20;0
12;00;30;0;425;345;0
12;00;45;0;87;65;0
12;01;00;0;265;232;0
12;01;15;0;228;193;0
12;01;30;0;145;90;0
12;01;45;0;337;321;0
12;02;00;0;48;20;0
12;02;15;0;427;390;0
12;02;30;0;66;28;0
12;02;45;0;372;343;0
12;03;00;0;125;75;0
12;03;15;0;268;190;0
12;03;30;0;227;220;0
12;03;45;0;120;73;0
12;04;00;0;367;352;0
12;04;15;0;61;21;0
12;04;30;0;415;390;0
12;04;45;0;59;20;0
12;05;00;0;330;282;0
12;05;15;0;180;148;0
12;05;30;0;177;140;0
12;05;45;0;316;275;0
12;06;00;0;60;20;0
12;06;15;0;425;395;0
12;06;30;0;85;30;0
12;06;45;0;505;320;0
12;07;00;0;419;225;0
12;07;15;0;781;650;0
12;07;30;0;794;667;0
12;07;45;0;741;728;0
12;08;00;0;175;95;0
12;08;15;0;530;465;0
12;08;30;0;115;95;0
12;08;45;12;60;20;0
12;09;00;20;417;434;0
12;09;15;39;43;21;0
12;09;30;44;243;240;10
12;09;45;55;147;180;0
12;10;00;75;68;80;10
12;10;15;85;252;291;10
12;10;30;125;0;24;46
12;10;45;140;377;360;14
12;11;00;182;96;54;44
12;11;15;218;251;213;46
12;11;30;236;136;171;90
12;11;45;211;5;40;119
12;12;00;165;345;342;9.999999998
12;12;15;148;555;171;0
12;12;30;160;978;819;0
12;12;45;131;187;181;21
12;13;00;130;225;201;10
12;13;15;150;165;238;49
12;13;30;152;20;54;51
12;13;45;99;310;372;2.999999999
12;14;00;99;0;42;26
12;14;15;101;230;273;21
12;14;30;90;105;161;0
12;14;45;80;63;108;10
12;15;00;53;302;280;0
12;15;15;76;0;21;10
12;15;30;65;350;350;0
12;15;45;46;10;22;0
12;16;00;44;333;309;0
12;16;15;19;79;76;0
12;16;30;12;186;123;0
12;16;45;0;272;238;0
12;17;00;0;50;21;0
12;17;15;0;547;500;0
12;17;30;0;773;701;0
12;17;45;0;415;356;0
12;18;00;0;136;20;0
12;18;15;0;414;401;0
12;18;30;0;95;34;0
12;18;45;0;339;337;0
12;19;00;0;121;26;0
12;19;15;0;293;195;0
12;19;30;0;234;175;0
12;19;45;0;183;67;0
12;20;00;0;380;319;0
12;20;15;0;113;16;0
12;20;30;0;421;345;0
12;20;45;0;131;20;0
12;21;00;0;355;271;0
12;21;15;0;180;115;0
12;21;30;0;168;71;0
12;21;45;0;307;280;0
12;22;00;0;88;20;0
12;22;15;0;429;349;0
12;22;30;0;126;16;0
12;22;45;0;447;346;0
12;23;00;0;107;26;0
12;23;15;0;298;195;0
12;23;30;0;234;172;0
12;23;45;0;116;38;0
13;00;00;0;390;321;0
13;00;15;0;87;21;0
13;00;30;0;390;350;0
13;00;45;0;66;25;0
13;01;00;0;324;251;0
13;01;15;0;168;131;0
13;01;30;0;155;95;0
13;01;45;0;290;285;0
13;02;00;0;48;16;0
13;02;15;0;412;375;0
13;02;30;0;60;15;0
13;02;45;0;300;256;0
13;03;00;0;150;135;0
13;03;15;0;137;81;0
13;03;30;0;398;364;0
13;03;45;0;72;22;0
13;04;00;0;358;381;0
13;04;15;0;128;30;0
13;04;30;0;285;217;0
13;04;45;0;194;202;0
13;05;00;0;143;86;0
13;05;15;0;340;331;0
13;05;30;0;52;20;0
13;05;45;0;416;385;0
13;06;00;0;82;27;0
13;06;15;0;425;384;0
13;06;30;0;109;70;0
13;06;45;0;326;245;0
13;07;00;0;805;615;0
13;07;15;0;803;722;0
13;07;30;0;232;193;0
13;07;45;0;355;291;0
13;08;00;0;247;220;0
13;08;15;0;208;155;0
13;08;30;0;305;275;0
13;08;45;20;90;55;0
13;09;00;60;370;391;3.000000001
13;09;15;105;0;21;52
13;09;30;129;330;406;15
13;09;45;65;0;25;20
13;10;00;95;255;315;10
13;10;15;165;115;147;96
13;10;30;235;110;183;134
13;10;45;85;210;251;0
13;11;00;90;50;55;20
13;11;15;145;310;393;26
13;11;30;875;0;28;884
13;11;45;1125;60;400;677
13;12;00;609;0;21;538
13;12;15;191;198;305;78
13;12;30;99;82;109;17
13;12;45;60;153;192;0
13;13;00;80;217;241;18
13;13;15;526;0;60;454
13;13;30;1814;0;370;1328
13;13;45;1666;7;20;1642
13;14;00;50;363;374;7
13;14;15;10;50;11;0
13;14;30;10;402;381;0
13;14;45;111;8;21;77
13;15;00;80;380;325;45
13;15;15;25;90;93;0
13;15;30;29;185;178;0
13;15;45;14;280;241;0
13;16;00;12;105;30;0
13;16;15;0;937;551;0
13;16;30;0;1010;674;0
13;16;45;0;1063;727;0
13;17;00;0;313;125;0
13;17;15;0;612;466;0
13;17;30;0;170;65;0
13;17;45;0;645;207;0
13;18;00;0;350;230;0
13;18;15;0;468;53;0
13;18;30;0;446;350;0
13;18;45;0;121;20;0
13;19;00;0;430;367;0
13;19;15;0;88;38;0
13;19;30;0;394;286;0
13;19;45;0;153;115;0
13;20;00;0;247;166;0
13;20;15;0;287;255;0
13;20;30;0;126;50;0
13;20;45;0;454;386;0
13;21;00;0;101;20;0
13;21;15;0;482;395;0
13;21;30;0;113;35;0
13;21;45;0;380;321;0
13;22;00;0;200;115;0
13;22;15;0;213;145;0
13;22;30;0;349;296;0
13;22;45;0;116;53;0
13;23;00;0;455;375;0
13;23;15;0;120;27;0
13;23;30;0;502;396;0
13;23;45;0;92;35;0
14;00;00;0;303;236;0
14;00;15;0;267;210;0
14;00;30;0;144;35;0
14;00;45;0;414;395;0
14;01;00;0;68;20;0
14;01;15;0;457;381;0
14;01;30;0;115;64;0
14;01;45;0;292;205;0
14;02;00;0;256;236;0
14;02;15;0;157;80;0
14;02;30;0;385;354;0
14;02;45;0;75;32;0
14;03;00;0;460;395;0
14;03;15;0;75;46;0
14;03;30;0;305;241;0
14;03;45;0;255;201;0
14;04;00;0;166;89;0
14;04;15;0;397;365;0
14;04;30;0;49;21;0
14;04;45;0;443;421;0
14;05;00;0;73;21;0
14;05;15;0;290;284;0
14;05;30;0;240;180;0
14;05;45;0;157;105;0
14;06;00;0;344;335;0
14;06;15;0;71;20;0
14;06;30;0;488;439;0
14;06;45;0;62;26;0
14;07;00;0;573;540;0
14;07;15;0;727;688;0
14;07;30;0;555;523;0
14;07;45;0;467;418;0
14;08;00;0;296;278;0
14;08;15;0;73;20;0
14;08;30;0;709;275;0
14;08;45;0;600;235;0
14;09;00;10;420;55;0
14;09;15;15;625;409;0
14;09;30;14;63;20;0
14;09;45;20;364;330;0
14;10;00;14;98;90;0
14;10;15;17;178;135;0
14;10;30;15;590;587;0
14;10;45;4.999999999;547;464;0
14;11;00;9;550;561;0
14;11;15;20;63;21;0
14;11;30;19;390;338;0
14;11;45;32;172;156;0
14;12;00;24;660;630;0
14;12;15;30;605;625;0
14;12;30;35;69;51;0
14;12;45;40;376;392;0
14;13;00;31;19;22;0
14;13;15;44;376;386;0
14;13;30;36;428;18;0
14;13;45;29;586;441;0
14;14;00;29;914;544;0
14;14;15;22;700;676;0
14;14;30;19;1070;1049;0
14;14;45;20;1210;1197;0
14;15;00;0;677;664;0
14;15;15;0;828;792;0
14;15;30;0;717;685;0
14;15;45;0;590;554;0
14;16;00;10;817;789;0
14;16;15;0;533;477;0
14;16;30;0;790;759;0
14;16;45;0;434;385;0
14;17;00;0;816;808;0
14;17;15;0;596;533;0
14;17;30;0;714;671;0
14;17;45;0;710;699;0
14;18;00;0;573;554;0
14;18;15;0;830;780;0
14;18;30;0;387;366;0
14;18;45;0;750;696;0
14;19;00;0;303;245;0
14;19;15;0;587;550;0
14;19;30;0;303;239;0
14;19;45;0;302;210;0
14;20;00;0;338;225;0
14;20;15;0;203;87;0
14;20;30;0;477;378;0
14;20;45;0;131;20;0
14;21;00;0;479;395;0
14;21;15;0;177;20;0
14;21;30;0;475;342;0
14;21;45;0;198;98;0
14;22;00;0;397;241;0
14;22;15;0;265;180;0
14;22;30;0;282;135;0
14;22;45;0;366;285;0
14;23;00;0;217;64;0
14;23;15;0;433;351;0
14;23;30;0;165;30;0
14;23;45;0;472;380;0
15;00;00;0;95;30;0
15;00;15;0;470;415;0
15;00;30;0;60;20;0
15;00;45;0;423;405;0
15;01;00;0;86;25;0
15;01;15;0;339;300;0
15;01;30;0;177;145;0
15;01;45;0;247;185;0
15;02;00;0;288;265;0
15;02;15;0;140;60;0
15;02;30;0;399;388;0
15;02;45;0;63;27;0
15;03;00;0;466;435;0
15;03;15;0;52;25;0
15;03;30;0;335;310;0
15;03;45;0;187;147;0
15;04;00;0;229;184;0
15;04;15;0;321;283;0
15;04;30;0;80;25;0
15;04;45;0;478;435;0
15;05;00;0;59;26;0
15;05;15;0;449;389;0
15;05;30;0;95;90;0
15;05;45;0;240;225;0
15;06;00;0;292;235;0
15;06;15;0;120;88;0
15;06;30;0;435;406;0
15;06;45;0;55;21;0
15;07;00;0;476;433;0
15;07;15;0;694;642;0
15;07;30;0;783;731;0
15;07;45;0;577;549;0
15;08;00;0;405;303;0
15;08;15;0;405;392;0
15;08;30;0;165;15;0
15;08;45;0;213;154;0
15;09;00;4.999999999;456;429;0
15;09;15;14;72;17;0
15;09;30;22;402;410;0
15;09;45;14;113;70;0
15;10;00;25;254;208;0
15;10;15;19;295;282;0
15;10;30;22;100;35;0
15;10;45;42;450;445;0
15;11;00;38;43;20;0
15;11;15;36;382;332;0
15;11;30;118;93;142;39
15;11;45;80;152;161;0
15;12;00;70;310;290;0
15;12;15;60;40;20;0
15;12;30;46;415;411;0
15;12;45;20;641;372;0
15;13;00;19;739;642;0
15;13;15;20;718;687;0
15;13;30;9;590;528;0
15;13;45;12;287;250;0
15;14;00;29;487;429;0
15;14;15;23;77;20;0
15;14;30;26;86;35;0
15;14;45;22;550;490;0
15;15;00;39;70;25;0
15;15;15;0;400;319;0
15;15;30;0;430;151;0
15;15;45;10;338;171;0
15;16;00;0;377;279;0
15;16;15;9;90;25;0
15;16;30;0;530;443;0
15;16;45;0;308;22;0
15;17;00;0;1057;370;0
15;17;15;0;260;71;0
15;17;30;0;347;211;0
15;17;45;0;393;232;0
15;18;00;0;288;65;0
15;18;15;0;545;451;0
15;18;30;0;304;32;0
15;18;45;0;497;419;0
15;19;00;0;171;57;0
15;19;15;0;338;223;0
15;19;30;0;344;221;0
15;19;45;0;160;35;0
15;20;00;0;480;416;0
15;20;15;0;139;25;0
15;20;30;0;574;500;0
15;20;45;0;175;71;0
15;21;00;0;395;325;0
15;21;15;0;257;176;0
15;21;30;0;253;190;0
15;21;45;0;445;319;0
15;22;00;0;232;81;0
15;22;15;0;440;401;0
15;22;30;0;130;30;0
15;22;45;0;546;465;0
15;23;00;0;154;25;0
15;23;15;0;503;461;0
15;23;30;0;85;20;0
15;23;45;0;520;431;0
16;00;00;0;212;138;0
16;00;15;0;337;272;0
16;00;30;0;278;256;0
16;00;45;0;168;130;0
16;01;00;0;420;391;0
16;01;15;0;133;42;0
16;01;30;0;474;493;0
16;01;45;0;58;20;0
16;02;00;0;455;406;0
16;02;15;0;177;155;0
16;02;30;0;266;220;0
16;02;45;0;382;335;0
16;03;00;0;115;76;0
16;03;15;0;523;490;0
16;03;30;0;47;16;0
16;03;45;0;454;388;0
16;04;00;0;176;177;0
16;04;15;0;265;215;0
16;04;30;0;372;361;0
16;04;45;0;60;25;0
16;05;00;0;588;516;0
16;05;15;0;77;49;0
16;05;30;0;398;341;0
16;05;45;0;246;240;0
16;06;00;0;142;131;0
16;06;15;0;485;425;0
16;06;30;0;102;30;0
16;06;45;0;608;461;0
16;07;00;0;647;585;0
16;07;15;0;765;656;0
16;07;30;0;790;655;0
16;07;45;0;1040;666;0
16;08;00;0;682;504;0
16;08;15;0;313;300;0
16;08;30;0;55;20;0
16;08;45;0;480;455;0
16;09;00;0;240;199;0
16;09;15;0;99;46;0
16;09;30;0;451;436;0
16;09;45;0;71;20;0
16;10;00;0;371;300;0
16;10;15;0;228;226;0
16;10;30;12;200;143;0
16;10;45;0;365;366;0
16;11;00;10;48;20;0
16;11;15;19;474;450;0
16;11;30;20;68;62;0
16;11;45;19;813;761;0
16;12;00;22;934;905;0
16;12;15;10;1238;1130;0
16;12;30;19;1362;1074;0
16;12;45;20;1363;653;0
16;13;00;19;1006;898;0
16;13;15;0;574;499;0
16;13;30;0;865;812;0
16;13;45;0;450;442;0
16;14;00;3.999999999;665;576;0
16;14;15;8;512;461;0
16;14;30;10;405;309;0
16;14;45;19;556;529;0
16;15;00;0;232;182;0
16;15;15;0;655;576;0
16;15;30;0;200;153;0
16;15;45;0;445;428;0
16;16;00;0;772;734;0
16;16;15;0;838;802;0
16;16;30;0;645;538;0
16;16;45;0;1090;999;0
16;17;00;0;283;249;0
16;17;15;0;332;230;0
16;17;30;0;502;420;0
16;17;45;0;128;45;0
16;18;00;0;622;515;0
16;18;15;0;153;44;0
16;18;30;0;545;455;0
16;18;45;0;180;90;0
16;19;00;0;415;356;0
16;19;15;0;330;182;0
16;19;30;0;380;248;0
16;19;45;0;395;266;0
16;20;00;0;238;135;0
16;20;15;0;462;370;0
16;20;30;0;142;53;0
16;20;45;0;523;451;0
16;21;00;0;133;21;0
16;21;15;0;551;465;0
16;21;30;0;101;16;0
16;21;45;0;539;456;0
16;22;00;0;154;59;0
16;22;15;0;532;390;0
16;22;30;0;180;106;0
16;22;45;0;393;310;0
16;23;00;0;237;215;0
16;23;15;0;290;230;0
16;23;30;0;310;301;0
16;23;45;0;193;130;0
17;00;00;0;422;411;0
17;00;15;0;62;27;0
17;00;30;0;578;522;0
17;00;45;0;85;31;0
17;01;00;0;444;375;0
17;01;15;0;182;186;0
17;01;30;0;274;231;0
17;01;45;0;370;344;0
17;02;00;0;87;70;0
17;02;15;0;558;510;0
17;02;30;0;45;20;0
17;02;45;0;450;398;0
17;03;00;0;247;206;0
17;03;15;0;246;200;0
17;03;30;0;427;391;0
17;03;45;0;47;20;0
17;04;00;0;548;513;0
17;04;15;0;135;102;0
17;04;30;0;348;286;0
17;04;45;0;322;315;0
17;05;00;0;110;67;0
17;05;15;0;550;537;0
17;05;30;0;95;31;0
17;05;45;0;406;374;0
17;06;00;0;282;238;0
17;06;15;0;164;145;0
17;06;30;0;637;470;0
17;06;45;0;239;27;0
17;07;00;0;852;537;0
17;07;15;0;1210;679;0
17;07;30;0;1222;677;0
17;07;45;0;658;576;0
17;08;00;0;548;520;0
17;08;15;0;403;379;0
17;08;30;0;66;21;0
17;08;45;0;370;350;0
17;09;00;0;352;310;0
17;09;15;0;70;35;0
17;09;30;10;471;475;0
17;09;45;10;263;215;0
17;10;00;10;54;51;0
17;10;15;9;538;500;0
17;10;30;12;132;86;0
17;10;45;29;278;234;0
17;11;00;30;320;345;0
17;11;15;31;55;36;0
17;11;30;29;435;455;0
17;11;45;39;20;24;0
17;12;00;41;455;465;0
17;12;15;54;5;25;9
17;12;30;41;377;356;0
17;12;45;36;86;85;0
17;13;00;42;307;309;0
17;13;15;58;132;166;0
17;13;30;58;223;216;10
17;13;45;66;165;215;2.999999999
17;14;00;59;85;96;7.000000001
17;14;15;45;325;335;0
17;14;30;22;74;34;0
17;14;45;19;381;420;0
17;15;00;23;68;21;0
17;15;15;28;410;370;0
17;15;30;10;105;100;0
17;15;45;10;329;289;0
17;16;00;0;203;176;0
17;16;15;0;247;231;0
17;16;30;0;301;260;0
17;16;45;0;254;191;0
17;17;00;0;312;312;0
17;17;15;0;150;112;0
17;17;30;0;486;420;0
17;17;45;0;60;16;0
17;18;00;0;520;475;0
17;18;15;0;63;52;0
17;18;30;0;540;353;0
17;18;45;0;384;200;0
17;19;00;0;255;200;0
17;19;15;0;363;330;0
17;19;30;0;125;55;0
17;19;45;0;560;490;0
17;20;00;0;155;20;0
17;20;15;0;862;437;0
17;20;30;0;953;646;0
17;20;45;0;980;719;0
17;21;00;0;335;250;0
17;21;15;0;593;530;0
17;21;30;0;237;170;0
17;21;45;0;131;15;0
17;22;00;0;549;507;0
17;22;15;0;205;82;0
17;22;30;0;380;270;0
17;22;45;0;336;275;0
17;23;00;0;206;105;0
17;23;15;0;458;400;0
17;23;30;0;110;48;0
17;23;45;0;530;471;0
18;00;00;0;125;60;0
18;00;15;0;385;305;0
18;00;30;0;253;227;0
18;00;45;0;217;152;0
18;01;00;0;442;411;0
18;01;15;0;51;20;0
18;01;30;0;522;466;0
18;01;45;0;85;75;0
18;02;00;0;347;298;0
18;02;15;0;331;317;0
18;02;30;0;75;25;0
18;02;45;0;560;515;0
18;03;00;0;60;25;0
18;03;15;0;400;356;0
18;03;30;0;307;273;0
18;03;45;0;105;61;0
18;04;00;0;540;505;0
18;04;15;0;50;26;0
18;04;30;0;390;370;0
18;04;45;0;285;234;0
18;05;00;0;140;120;0
18;05;15;0;507;440;0
18;05;30;0;160;20;0
18;05;45;0;506;427;0
18;06;00;0;222;197;0
18;06;15;0;215;135;0
18;06;30;0;455;430;0
18;06;45;0;82;15;0
18;07;00;0;515;434;0
18;07;15;0;681;615;0
18;07;30;0;764;701;0
18;07;45;0;448;389;0
18;08;00;0;545;503;0
18;08;15;0;434;358;0
18;08;30;0;66;34;0
18;08;45;0;343;336;0
18;09;00;0;594;526;0
18;09;15;0;63;41;0
18;09;30;0;240;181;0
18;09;45;0;710;672;0
18;10;00;0;540;543;0
18;10;15;9;397;350;0
18;10;30;5.000000001;573;538;0
18;10;45;10;63;42;0
18;11;00;15;397;345;0
18;11;15;9;375;380;0
18;11;30;12;60;41;0
18;11;45;20;525;532;0
18;12;00;9;233;203;0
18;12;15;20;487;451;0
18;12;30;20;985;939;0
18;12;45;15;615;481;0
18;13;00;16;858;854;0
18;13;15;19;492;425;0
18;13;30;20;645;613;0
18;13;45;19;922;921;0
18;14;00;22;488;468;0
18;14;15;10;900;883;0
18;14;30;0;588;540;0
18;14;45;9;511;513;0
18;15;00;0;773;666;0
18;15;15;0;278;237;0
18;15;30;0;702;634;0
18;15;45;0;456;453;0
18;16;00;0;230;209;0
18;16;15;0;717;665;0
18;16;30;0;896;760;0
18;16;45;0;874;816;0
18;17;00;0;380;303;0
18;17;15;0;1007;627;0
18;17;30;0;406;344;0
18;17;45;0;157;98;0
18;18;00;0;577;537;0
18;18;15;0;228;161;0
18;18;30;0;152;89;0
18;18;45;0;659;535;0
18;19;00;0;179;101;0
18;19;15;0;298;215;0
18;19;30;0;560;475;0
18;19;45;0;132;22;0
18;20;00;0;505;387;0
18;20;15;0;363;295;0
18;20;30;0;102;45;0
18;20;45;0;600;530;0
18;21;00;0;215;105;0
18;21;15;0;336;269;0
18;21;30;0;484;396;0
18;21;45;0;115;20;0
18;22;00;0;565;435;0
18;22;15;0;243;185;0
18;22;30;0;229;188;0
18;22;45;0;555;476;0
18;23;00;0;78;21;0
18;23;15;0;428;380;0
18;23;30;0;292;260;0
18;23;45;0;179;116;0
19;00;00;0;511;539;0
19;00;15;0;135;42;0
19;00;30;0;374;298;0
19;00;45;0;376;371;0
19;01;00;0;65;29;0
19;01;15;0;532;505;0
19;01;30;0;210;170;0
19;01;45;0;215;180;0
19;02;00;0;534;500;0
19;02;15;0;61;27;0
19;02;30;0;428;357;0
19;02;45;0;362;331;0
19;03;00;0;73;30;0
19;03;15;0;573;521;0
19;03;30;0;152;155;0
19;03;45;0;262;207;0
19;04;00;0;508;493;0
19;04;15;0;52;20;0
19;04;30;0;416;375;0
19;04;45;0;352;322;0
19;05;00;0;125;47;0
19;05;15;0;563;525;0
19;05;30;0;162;153;0
19;05;45;0;222;192;0
19;06;00;0;538;510;0
19;06;15;0;73;34;0
19;06;30;0;384;345;0
19;06;45;0;523;355;0
19;07;00;0;620;435;0
19;07;15;0;902;680;0
19;07;30;0;718;692;0
19;07;45;0;372;322;0
19;08;00;0;628;560;0
19;08;15;0;271;235;0
19;08;30;0;577;515;0
19;08;45;0;282;266;0
19;09;00;0;68;30;0
19;09;15;0;501;443;0
19;09;30;0;371;350;0
19;09;45;0;78;20;0
19;10;00;0;478;428;0
19;10;15;0;425;376;0
19;10;30;10;120;20;0
19;10;45;0;410;410;0
19;11;00;10;444;390;0
19;11;15;10;50;23;0
19;11;30;9;420;371;0
19;11;45;12;427;411;0
19;12;00;10;360;20;0
19;12;15;10;886;400;0
19;12;30;9;887;276;0
19;12;45;10;363;93;0
19;13;00;10;564;520;0
19;13;15;10;126;36;0
19;13;30;10;343;320;0
19;13;45;9;359;317;0
19;14;00;12;93;41;0
19;14;15;10;549;526;0
19;14;30;0;156;100;0
19;14;45;10;304;255;0
19;15;00;0;613;561;0
19;15;15;0;745;693;0
19;15;30;0;505;496;0
19;15;45;0;347;300;0
19;16;00;0;575;535;0
19;16;15;0;130;85;0
19;16;30;0;215;168;0
19;16;45;0;588;521;0
19;17;00;0;75;26;0
19;17;15;0;317;235;0
19;17;30;0;548;506;0
19;17;45;0;100;31;0
19;18;00;0;325;283;0
19;18;15;0;505;441;0
19;18;30;0;95;20;0
19;18;45;0;497;416;0
19;19;00;0;380;314;0
19;19;15;0;120;46;0
19;19;30;0;586;525;0
19;19;45;0;274;235;0
19;20;00;0;169;75;0
19;20;15;0;588;544;0
19;20;30;0;249;135;0
19;20;45;0;297;186;0
19;21;00;0;597;525;0
19;21;15;0;118;31;0
19;21;30;0;448;314;0
19;21;45;0;442;410;0
19;22;00;0;90;21;0
19;22;15;0;530;436;0
19;22;30;0;318;265;0
19;22;45;0;214;116;0
19;23;00;0;603;549;0
19;23;15;0;177;150;0
19;23;30;0;220;146;0
19;23;45;0;556;536;0
20;00;00;0;93;40;0
20;00;15;0;364;311;0
20;00;30;0;450;433;0
20;00;45;0;50;20;0
20;01;00;0;470;415;0
20;01;15;0;340;325;0
20;01;30;0;90;36;0
20;01;45;0;567;531;0
20;02;00;0;259;218;0
20;02;15;0;170;100;0
20;02;30;0;554;530;0
20;02;45;0;175;157;0
20;03;00;0;230;177;0
20;03;15;0;575;530;0
20;03;30;0;93;81;0
20;03;45;0;269;235;0
20;04;00;0;573;538;0
20;04;15;0;78;47;0
20;04;30;0;342;276;0
20;04;45;0;533;510;0
20;05;00;0;55;21;0
20;05;15;0;362;310;0
20;05;30;0;512;499;0
20;05;45;0;56;16;0
20;06;00;0;374;335;0
20;06;15;0;493;476;0
20;06;30;0;59;23;0
20;06;45;0;534;330;0
20;07;00;0;807;627;0
20;07;15;0;810;685;0
20;07;30;0;667;600;0
20;07;45;0;528;500;0
20;08;00;0;578;532;0
20;08;15;0;150;134;0
20;08;30;0;134;116;0
20;08;45;0;556;526;0
20;09;00;0;277;212;0
20;09;15;0;160;101;0
20;09;30;0;544;518;0
20;09;45;0;323;302;0
20;10;00;0;408;330;0
20;10;15;0;1010;988;0
20;10;30;0;475;481;0
20;10;45;9;90;53;0
20;11;00;10;522;493;0
20;11;15;10;430;403;0
20;11;30;10;113;37;0
20;11;45;0;522;449;0
20;12;00;9;473;474;0
20;12;15;12;53;27;0
20;12;30;10;684;619;0
20;12;45;10;1448;893;0
20;13;00;14;715;480;0
20;13;15;4.999999999;813;801;0
20;13;30;10;971;891;0
20;13;45;10;874;443;0
20;14;00;9;797;688;0
20;14;15;12;1055;721;0
20;14;30;0;907;829;0
20;14;45;10;938;940;0
20;15;00;0;503;468;0
20;15;15;0;709;674;0
20;15;30;0;456;395;0
20;15;45;0;277;213;0
20;16;00;0;695;647;0
20;16;15;0;318;248;0
20;16;30;0;247;207;0
20;16;45;0;715;617;0
20;17;00;0;282;261;0
20;17;15;0;267;197;0
20;17;30;0;636;602;0
20;17;45;0;260;155;0
20;18;00;0;435;329;0
20;18;15;0;598;541;0
20;18;30;0;129;21;0
20;18;45;0;408;285;0
20;19;00;0;447;415;0
20;19;15;0;80;24;0
20;19;30;0;557;445;0
20;19;45;0;412;356;0
20;20;00;0;104;20;0
20;20;15;0;537;448;0
20;20;30;0;380;302;0
20;20;45;0;150;49;0
20;21;00;0;643;518;0
20;21;15;0;300;232;0
20;21;30;0;160;65;0
20;21;45;0;580;540;0
20;22;00;0;243;142;0
20;22;15;0;297;237;0
20;22;30;0;585;498;0
20;22;45;0;110;27;0
20;23;00;0;432;325;0
20;23;15;0;510;414;0
20;23;30;0;146;26;0
20;23;45;0;569;470;0
21;00;00;0;325;260;0
21;00;15;0;183;75;0
21;00;30;0;560;531;0
21;00;45;0;198;158;0
21;01;00;0;280;196;0
21;01;15;0;542;545;0
21;01;30;0;82;40;0
21;01;45;0;361;288;0
21;02;00;0;504;486;0
21;02;15;0;74;21;0
21;02;30;0;421;375;0
21;02;45;0;428;405;0
21;03;00;0;50;21;0
21;03;15;0;474;437;0
21;03;30;0;404;366;0
21;03;45;0;49;15;0
21;04;00;0;538;485;0
21;04;15;0;361;315;0
21;04;30;0;74;35;0
21;04;45;0;565;514;0
21;05;00;0;310;280;0
21;05;15;0;112;50;0
21;05;30;0;526;520;0
21;05;45;0;299;268;0
21;06;00;0;142;81;0
21;06;15;0;526;520;0
21;06;30;0;302;236;0
21;06;45;0;138;91;0
21;07;00;0;570;526;0
21;07;15;0;670;608;0
21;07;30;0;735;706;0
21;07;45;0;315;295;0
21;08;00;0;730;506;0
21;08;15;0;717;526;0
21;08;30;0;110;73;0
21;08;45;0;260;216;0
21;09;00;0;616;525;0
21;09;15;0;122;80;0
21;09;30;0;248;240;0
21;09;45;0;623;533;0
21;10;00;0;639;622;0
21;10;15;0;745;690;0
21;10;30;10;230;241;0
21;10;45;0;540;525;0
21;11;00;9;640;565;0
21;11;15;0;963;671;0
21;11;30;10;804;285;0
21;11;45;10;683;500;0
21;12;00;0;432;393;0
21;12;15;10;63;32;0
21;12;30;10;535;485;0
21;12;45;9;277;271;0
21;13;00;12;71;55;0
21;13;15;10;525;510;0
21;13;30;10;317;274;0
