Day;Hour;Minute;InverterPVActualActivePower;ActivePowerAbsorbedFromGrid;InverterConsumerActivePowerLoad;ActivePowerInjectedToGrid
11;06;45;0;260;18;0
11;07;00;0;204;18;0
11;07;15;0;111;19;0
11;07;30;0;144;18;0
11;07;45;0;186;19;0
11;08;00;0;170;18;0
11;08;15;0;139;19;0
11;08;30;0;126;17;0
11;08;45;0;76;19;0
11;09;00;0;53;19;0
11;09;15;0;41;18;0
11;09;30;0;49;20;0
11;09;45;0;51;18;0
11;10;00;0;39;18;0
11;10;15;10;31;19;0
11;10;30;0;34;20;0
11;10;45;0;37;18;0
11;11;00;0;44;18;0
11;11;15;10;45;18;0
11;11;30;0;124;18;0
11;11;45;0;66;18;0
11;12;00;0;56;18;0
11;12;15;9;34;19;0
11;12;30;0;46;18;0
11;12;45;0;303;19;0
11;13;00;0;455;19;0
11;13;15;0;286;18;0
11;13;30;0;65;19;0
11;13;45;9.999999999;160;18;0
11;14;00;0;70;18;0
11;14;15;0;90;24;0
11;14;30;10;115;24;0
11;14;45;0;86;17;0
11;15;00;0;88;20;0
11;15;15;0;95;21;0
11;15;30;0;108;22;0
11;15;45;0;408;326;0
11;16;00;0;205;120;0
11;16;15;0;525;316;0
11;16;30;0;510;335;0
11;16;45;0;314;106;0
11;17;00;0;246;20;0
11;17;15;0;235;19;0
11;17;30;0;260;19;0
11;17;45;0;255;19;0
11;18;00;0;240;18;0
11;18;15;0;240;19;0
11;18;30;0;230;19;0
11;18;45;0;161;19;0
11;19;00;0;194;19;0
11;19;15;0;245;18;0
11;19;30;0;240;20;0
11;19;45;0;235;19;0
11;20;00;0;240;20;0
11;20;15;0;290;18;0
11;20;30;0;345;20;0
11;20;45;0;354;17;0
11;21;00;0;341;19;0
11;21;15;0;255;20;0
11;21;30;0;220;18;0
11;21;45;0;230;19;0
11;22;00;0;240;18;0
11;22;15;0;255;19;0
11;22;30;0;270;18;0
11;22;45;0;245;20;0
11;23;00;0;245;17;0
11;23;15;0;250;19;0
11;23;30;0;245;8;0
11;23;45;0;245;1;0
12;00;00;0;475;288;0
12;00;15;0;250;126;0
12;00;30;0;465;309;0
12;00;45;0;485;324;0
12;01;00;0;220;106;0
12;01;15;0;80;19;0
12;01;30;0;54;20;0
12;01;45;0;46;19;0
12;02;00;0;49;17;0
12;02;15;0;56;18;0
12;02;30;0;60;18;0
12;02;45;0;65;18;0
12;03;00;0;55;17;0
12;03;15;0;41;20;0
12;03;30;0;48;22;0
12;03;45;0;41;16;0
12;04;00;0;54;19;0
12;04;15;0;56;19;0
12;04;30;0;51;17;0
12;04;45;0;39;18;0
12;05;00;0;46;18;0
12;05;15;0;43;17;0
12;05;30;0;51;21;0
12;05;45;0;54;19;0
12;06;00;0;56;19;0
12;06;15;0;41;17;0
12;06;30;0;394;19;0
12;06;45;0;370;17;0
12;07;00;0;230;19;0
12;07;15;0;205;19;0
12;07;30;0;145;17;0
12;07;45;0;129;19;0
12;08;00;0;151;19;0
12;08;15;0;140;18;0
12;08;30;0;139;19;0
12;08;45;0;141;17;0
12;09;00;10;140;18;0
12;09;15;9;114;19;0
12;09;30;22;110;18;0
12;09;45;29;101;20;0
12;10;00;25;95;18;0
12;10;15;36;130;20;0
12;10;30;52;409;19;0
12;10;45;77;240;18;0
12;11;00;95;197;19;0
12;11;15;101;78;19;0
12;11;30;119;0;18;14
12;11;45;100;12;19;5
12;12;00;94;109;18;0
12;12;15;80;70;19;0
12;12;30;85;54;19;0
12;12;45;66;85;17;0
12;13;00;60;101;20;0
12;13;15;71;81;17;0
12;13;30;64;63;19;0
12;13;45;55;70;19;0
12;14;00;57;85;18;0
12;14;15;54;51;21;0
12;14;30;49;39;20;0
12;14;45;46;102;19;0
12;15;00;24;63;18;0
12;15;15;30;75;22;0
12;15;30;31;51;21;0
12;15;45;14;61;19;0
12;16;00;15;63;19;0
12;16;15;10;101;21;0
12;16;30;0;139;19;0
12;16;45;0;151;20;0
12;17;00;0;140;18;0
12;17;15;0;161;20;0
12;17;30;0;148;17;0
12;17;45;0;141;20;0
12;18;00;0;140;17;0
12;18;15;0;150;20;0
12;18;30;0;139;19;0
12;18;45;0;516;18;0
12;19;00;0;971;19;0
12;19;15;0;614;20;0
12;19;30;0;340;18;0
12;19;45;0;665;251;0
12;20;00;0;569;153;0
12;20;15;0;606;304;0
12;20;30;0;565;344;0
12;20;45;0;414;167;0
12;21;00;0;276;18;0
12;21;15;0;270;19;0
12;21;30;0;319;19;0
12;21;45;0;290;20;0
12;22;00;0;287;19;0
12;22;15;0;258;19;0
12;22;30;0;251;19;0
12;22;45;0;235;20;0
12;23;00;0;245;20;0
12;23;15;0;365;18;0
12;23;30;0;270;8;0
12;23;45;0;235;4;0
13;00;00;0;205;11;0
13;00;15;0;200;17;0
13;00;30;0;195;17;0
13;00;45;0;150;17;0
13;01;00;0;90;18;0
13;01;15;0;51;21;0
13;01;30;0;43;21;0
13;01;45;0;41;19;0
13;02;00;0;40;17;0
13;02;15;0;50;19;0
13;02;30;0;54;16;0
13;02;45;0;56;20;0
13;03;00;0;60;18;0
13;03;15;0;49;21;0
13;03;30;0;41;21;0
13;03;45;0;49;19;0
13;04;00;0;51;17;0
13;04;15;0;50;18;0
13;04;30;0;40;20;0
13;04;45;0;41;17;0
13;05;00;0;39;18;0
13;05;15;0;46;18;0
13;05;30;0;53;22;0
13;05;45;0;56;21;0
13;06;00;0;39;18;0
13;06;15;0;41;19;0
13;06;30;0;175;19;0
13;06;45;0;245;18;0
13;07;00;0;269;18;0
13;07;15;0;151;17;0
13;07;30;0;109;19;0
13;07;45;0;112;19;0
13;08;00;0;138;16;0
13;08;15;0;112;19;0
13;08;30;0;99;19;0
13;08;45;10;100;19;0
13;09;00;21;75;18;0
13;09;15;39;34;19;0
13;09;30;39;66;19;0
13;09;45;22;235;18;0
13;10;00;29;391;20;0
13;10;15;46;94;18;0
13;10;30;75;49;19;0
13;10;45;39;80;17;0
13;11;00;39;96;20;0
13;11;15;75;74;18;0
13;11;30;136;51;21;36
13;11;45;275;10;21;136
13;12;00;140;19;27;24
13;12;15;100;36;27;25
13;12;30;46;60;21;0
13;12;45;10;84;20;0
13;13;00;0;396;19;0
13;13;15;0;440;18;0
13;13;30;65;115;22;0
13;13;45;129;34;31;41
13;14;00;24;131;22;0
13;14;15;0;135;22;0
13;14;30;0;165;23;0
13;14;45;0;115;16;0
13;15;00;0;85;19;0
13;15;15;0;90;23;0
13;15;30;12;85;22;0
13;15;45;0;85;18;0
13;16;00;0;99;19;0
13;16;15;0;180;22;0
13;16;30;0;181;21;0
13;16;45;0;205;18;0
13;17;00;0;439;17;0
13;17;15;0;576;19;0
13;17;30;0;520;19;0
13;17;45;0;319;18;0
13;18;00;0;250;19;0
13;18;15;0;180;18;0
13;18;30;0;160;19;0
13;18;45;0;170;18;0
13;19;00;0;170;18;0
13;19;15;0;181;21;0
13;19;30;0;180;19;0
13;19;45;0;161;17;0
13;20;00;0;423;20;0
13;20;15;0;790;17;0
13;20;30;0;451;20;0
13;20;45;0;480;18;0
13;21;00;0;420;19;0
13;21;15;0;275;73;0
13;21;30;0;600;374;0
13;21;45;0;338;119;0
13;22;00;0;552;303;0
13;22;15;0;815;305;0
13;22;30;0;515;177;0
13;22;45;0;394;20;0
13;23;00;0;325;18;0
13;23;15;0;191;21;0
13;23;30;0;200;16;0
13;23;45;0;204;19;0
14;00;00;0;250;17;0
14;00;15;0;211;18;0
14;00;30;0;209;17;0
14;00;45;0;191;18;0
14;01;00;0;166;18;0
14;01;15;0;153;20;0
14;01;30;0;116;21;0
14;01;45;0;109;18;0
14;02;00;0;117;18;0
14;02;15;0;104;17;0
14;02;30;0;90;20;0
14;02;45;0;90;16;0
14;03;00;0;85;19;0
14;03;15;0;90;21;0
14;03;30;0;94;22;0
14;03;45;0;95;18;0
14;04;00;0;90;18;0
14;04;15;0;86;19;0
14;04;30;0;79;19;0
14;04;45;0;85;17;0
14;05;00;0;86;20;0
14;05;15;0;96;18;0
14;05;30;0;94;20;0
14;05;45;0;90;21;0
14;06;00;0;80;18;0
14;06;15;0;66;19;0
14;06;30;0;48;19;0
14;06;45;0;61;20;0
14;07;00;0;65;18;0
14;07;15;0;64;19;0
14;07;30;0;51;18;0
14;07;45;0;50;20;0
14;08;00;0;49;19;0
14;08;15;0;56;18;0
14;08;30;0;109;19;0
14;08;45;0;139;19;0
14;09;00;0;272;18;0
14;09;15;0;121;20;0
14;09;30;0;124;19;0
14;09;45;0;179;19;0
14;10;00;10;226;18;0
14;10;15;0;235;21;0
14;10;30;0;209;17;0
14;10;45;0;206;19;0
14;11;00;0;180;19;0
14;11;15;10;160;19;0
14;11;30;0;119;19;0
14;11;45;9;85;17;0
14;12;00;0;80;20;0
14;12;15;9.999999999;90;17;0
14;12;30;0;85;20;0
14;12;45;10;155;17;0
14;13;00;10;71;18;0
14;13;15;0;225;20;0
14;13;30;9;395;19;0
14;13;45;12;380;18;0
14;14;00;0;470;19;0
14;14;15;5;134;22;0
14;14;30;5;116;21;0
14;14;45;5.999999999;115;18;0
14;15;00;4.000000001;160;19;0
14;15;15;0;150;22;0
14;15;30;0;129;22;0
14;15;45;0;165;19;0
14;16;00;0;160;20;0
14;16;15;0;146;21;0
14;16;30;0;150;23;0
14;16;45;0;140;19;0
14;17;00;0;190;18;0
14;17;15;0;400;18;0
14;17;30;0;182;19;0
14;17;45;0;127;18;0
14;18;00;0;186;20;0
14;18;15;0;239;16;0
14;18;30;0;235;18;0
14;18;45;0;255;18;0
14;19;00;0;255;19;0
14;19;15;0;250;18;0
14;19;30;0;306;19;0
14;19;45;0;330;18;0
14;20;00;0;240;19;0
14;20;15;0;250;18;0
14;20;30;0;300;18;0
14;20;45;0;290;19;0
14;21;00;0;289;17;0
14;21;15;0;255;20;0
14;21;30;0;191;19;0
14;21;45;0;180;19;0
14;22;00;0;190;19;0
14;22;15;0;200;19;0
14;22;30;0;224;17;0
14;22;45;0;260;20;0
14;23;00;0;261;17;0
14;23;15;0;215;19;0
14;23;30;0;195;17;0
14;23;45;0;215;17;0
15;00;00;0;189;17;0
15;00;15;0;107;17;0
15;00;30;0;84;18;0
15;00;45;0;91;18;0
15;01;00;0;84;18;0
15;01;15;0;85;20;0
15;01;30;0;70;21;0
15;01;45;0;59;18;0
15;02;00;0;61;19;0
15;02;15;0;50;18;0
15;02;30;0;45;18;0
15;02;45;0;50;19;0
15;03;00;0;49;17;0
15;03;15;0;51;21;0
15;03;30;0;61;22;0
15;03;45;0;39;18;0
15;04;00;0;44;19;0
15;04;15;0;36;18;0
15;04;30;0;41;19;0
15;04;45;0;53;18;0
15;05;00;0;56;20;0
15;05;15;0;95;15;0
15;05;30;0;75;21;0
15;05;45;0;39;22;0
15;06;00;0;41;20;0
15;06;15;0;39;18;0
15;06;30;0;96;20;0
15;06;45;0;74;18;0
15;07;00;0;51;18;0
15;07;15;0;34;19;0
15;07;30;0;56;18;0
15;07;45;0;65;19;0
15;08;00;0;160;18;0
15;08;15;0;80;18;0
15;08;30;0;76;19;0
15;08;45;0;58;19;0
15;09;00;0;70;19;0
15;09;15;0;265;20;0
15;09;30;0;101;17;0
15;09;45;9;160;20;0
15;10;00;0;120;19;0
15;10;15;9.999999999;109;20;0
15;10;30;0;90;19;0
15;10;45;10;85;19;0
15;11;00;10;85;19;0
15;11;15;9;90;19;0
15;11;30;12;91;19;0
15;11;45;10;100;19;0
15;12;00;10;90;16;0
15;12;15;14;114;19;0
15;12;30;15;116;19;0
15;12;45;0;120;19;0
15;13;00;10;300;19;0
15;13;15;10;290;18;0
15;13;30;0;131;19;0
15;13;45;0;148;18;0
15;14;00;0;121;20;0
15;14;15;9;215;20;0
15;14;30;0;117;20;0
15;14;45;0;183;20;0
15;15;00;0;264;17;0
15;15;15;0;330;22;0
15;15;30;0;350;21;0
15;15;45;0;120;23;0
15;16;00;0;441;393;0
15;16;15;0;500;225;0
15;16;30;0;280;222;0
15;16;45;0;540;386;0
15;17;00;0;265;18;0
15;17;15;0;280;19;0
15;17;30;0;385;19;0
15;17;45;0;170;18;0
15;18;00;0;169;19;0
15;18;15;0;221;17;0
15;18;30;0;180;19;0
15;18;45;0;189;20;0
15;19;00;0;226;17;0
15;19;15;0;274;19;0
15;19;30;0;276;19;0
15;19;45;0;320;20;0
15;20;00;0;335;18;0
15;20;15;0;380;20;0
15;20;30;0;359;17;0
15;20;45;0;346;21;0
15;21;00;0;266;17;0
15;21;15;0;264;20;0
15;21;30;0;209;19;0
15;21;45;0;216;18;0
15;22;00;0;274;20;0
15;22;15;0;255;19;0
15;22;30;0;160;17;0
15;22;45;0;131;20;0
15;23;00;0;95;20;0
15;23;15;0;90;18;0
15;23;30;0;95;18;0
15;23;45;0;170;18;0
16;00;00;0;60;18;0
16;00;15;0;56;19;0
16;00;30;0;71;18;0
16;00;45;0;63;20;0
16;01;00;0;62;19;0
16;01;15;0;54;21;0
16;01;30;0;63;22;0
16;01;45;0;46;18;0
16;02;00;0;49;20;0
16;02;15;0;60;17;0
16;02;30;0;51;20;0
16;02;45;0;49;20;0
16;03;00;0;51;18;0
16;03;15;0;65;21;0
16;03;30;0;49;22;0
16;03;45;0;51;18;0
16;04;00;0;56;20;0
16;04;15;0;53;20;0
16;04;30;0;46;18;0
16;04;45;0;55;20;0
16;05;00;0;59;17;0
16;05;15;0;46;17;0
16;05;30;0;49;22;0
16;05;45;0;61;20;0
16;06;00;0;55;21;0
16;06;15;0;110;19;0
16;06;30;0;330;17;0
16;06;45;0;140;19;0
16;07;00;0;219;19;0
16;07;15;0;151;19;0
16;07;30;0;75;17;0
16;07;45;0;39;19;0
16;08;00;0;41;19;0
16;08;15;0;39;18;0
16;08;30;0;47;19;0
16;08;45;0;33;20;0
16;09;00;0;41;18;0
16;09;15;0;49;19;0
16;09;30;0;41;19;0
16;09;45;0;39;19;0
16;10;00;0;41;19;0
16;10;15;0;51;19;0
16;10;30;0;34;19;0
16;10;45;0;39;18;0
16;11;00;0;51;19;0
16;11;15;0;34;20;0
16;11;30;0;31;18;0
16;11;45;12;44;17;0
16;12;00;0;126;20;0
16;12;15;0;61;18;0
16;12;30;10;68;20;0
16;12;45;0;90;18;0
16;13;00;0;191;18;0
16;13;15;0;425;19;0
16;13;30;0;165;19;0
16;13;45;0;61;19;0
16;14;00;0;74;20;0
16;14;15;0;110;20;0
16;14;30;0;110;21;0
16;14;45;10;120;19;0
16;15;00;0;125;18;0
16;15;15;0;135;22;0
16;15;30;0;139;21;0
16;15;45;0;151;19;0
16;16;00;0;160;18;0
16;16;15;0;160;21;0
16;16;30;0;150;22;0
16;16;45;0;160;20;0
16;17;00;0;180;17;0
16;17;15;0;190;19;0
16;17;30;0;259;18;0
16;17;45;0;286;18;0
16;18;00;0;280;18;0
16;18;15;0;200;16;0
16;18;30;0;229;19;0
16;18;45;0;260;18;0
16;19;00;0;146;19;0
16;19;15;0;145;18;0
16;19;30;0;145;19;0
16;19;45;0;239;18;0
16;20;00;0;141;19;0
16;20;15;0;174;18;0
16;20;30;0;241;18;0
16;20;45;0;245;18;0
16;21;00;0;255;19;0
16;21;15;0;245;17;0
16;21;30;0;194;20;0
16;21;45;0;187;18;0
16;22;00;0;179;19;0
16;22;15;0;258;18;0
16;22;30;0;217;20;0
16;22;45;0;215;17;0
16;23;00;0;199;19;0
16;23;15;0;191;20;0
16;23;30;0;185;18;0
16;23;45;0;180;18;0
17;00;00;0;174;16;0
17;00;15;0;130;19;0
17;00;30;0;55;19;0
17;00;45;0;51;17;0
17;01;00;0;39;19;0
17;01;15;0;56;20;0
17;01;30;0;60;22;0
17;01;45;0;44;19;0
17;02;00;0;56;18;0
17;02;15;0;65;19;0
17;02;30;0;61;18;0
17;02;45;0;53;20;0
17;03;00;0;51;18;0
17;03;15;0;54;20;0
17;03;30;0;56;23;0
17;03;45;0;45;18;0
17;04;00;0;54;19;0
17;04;15;0;51;18;0
17;04;30;0;44;20;0
17;04;45;0;56;17;0
17;05;00;0;65;19;0
17;05;15;0;51;18;0
17;05;30;0;49;20;0
17;05;45;0;65;22;0
17;06;00;0;56;18;0
17;06;15;0;53;20;0
17;06;30;0;180;18;0
17;06;45;0;250;18;0
17;07;00;0;201;18;0
17;07;15;0;140;18;0
17;07;30;0;130;19;0
17;07;45;0;80;18;0
17;08;00;0;170;18;0
17;08;15;0;46;20;0
17;08;30;0;44;20;0
17;08;45;0;36;18;0
17;09;00;0;34;19;0
17;09;15;0;44;18;0
17;09;30;0;181;20;0
17;09;45;0;229;18;0
17;10;00;0;41;19;0
17;10;15;0;240;19;0
17;10;30;0;100;19;0
17;10;45;0;34;20;0
17;11;00;0;46;19;0
17;11;15;9;39;24;0
17;11;30;0;31;26;0
17;11;45;0;44;25;0
17;12;00;9.999999999;46;26;0
17;12;15;0;39;26;0
17;12;30;10;36;25;0
17;12;45;0;51;26;0
17;13;00;0;134;27;0
17;13;15;10;160;25;0
17;13;30;0;369;27;0
17;13;45;0;51;28;0
17;14;00;9;39;26;0
17;14;15;0;51;28;0
17;14;30;0;139;29;0
17;14;45;0;310;17;0
17;15;00;0;70;18;0
17;15;15;0;146;20;0
17;15;30;0;90;22;0
17;15;45;0;85;18;0
17;16;00;0;65;18;0
17;16;15;0;85;21;0
17;16;30;0;70;22;0
17;16;45;0;85;17;0
17;17;00;0;200;19;0
17;17;15;0;210;18;0
17;17;30;0;195;17;0
17;17;45;0;240;18;0
17;18;00;0;300;18;0
17;18;15;0;255;17;0
17;18;30;0;229;19;0
17;18;45;0;366;18;0
17;19;00;0;299;18;0
17;19;15;0;261;17;0
17;19;30;0;205;19;0
17;19;45;0;215;19;0
17;20;00;0;225;19;0
17;20;15;0;245;17;0
17;20;30;0;264;19;0
17;20;45;0;255;17;0
17;21;00;0;240;18;0
17;21;15;0;246;19;0
17;21;30;0;225;18;0
17;21;45;0;255;19;0
17;22;00;0;255;18;0
17;22;15;0;220;19;0
17;22;30;0;384;19;0
17;22;45;0;216;18;0
17;23;00;0;195;19;0
17;23;15;0;189;18;0
17;23;30;0;171;18;0
17;23;45;0;140;18;0
18;00;00;0;135;17;0
18;00;15;0;124;19;0
18;00;30;0;121;18;0
18;00;45;0;139;19;0
18;01;00;0;126;18;0
18;01;15;0;124;22;0
18;01;30;0;131;20;0
18;01;45;0;141;19;0
18;02;00;0;119;19;0
18;02;15;0;120;18;0
18;02;30;0;125;20;0
18;02;45;0;45;19;0
18;03;00;0;45;18;0
18;03;15;0;50;22;0
18;03;30;0;49;21;0
18;03;45;0;41;18;0
18;04;00;0;34;20;0
18;04;15;0;46;18;0
18;04;30;0;39;19;0
18;04;45;0;32;20;0
18;05;00;0;39;17;0
18;05;15;0;46;18;0
18;05;30;0;34;20;0
18;05;45;0;39;22;0
18;06;00;0;41;20;0
18;06;15;0;39;19;0
18;06;30;0;235;18;0
18;06;45;0;151;18;0
18;07;00;0;189;17;0
18;07;15;0;340;18;0
18;07;30;0;160;19;0
18;07;45;0;160;19;0
18;08;00;0;231;16;0
18;08;15;0;131;20;0
18;08;30;0;104;19;0
18;08;45;0;66;18;0
18;09;00;0;53;20;0
18;09;15;0;56;19;0
18;09;30;0;65;19;0
18;09;45;0;59;18;0
18;10;00;0;56;19;0
18;10;15;0;55;19;0
18;10;30;0;71;20;0
18;10;45;0;48;19;0
18;11;00;0;56;19;0
18;11;15;0;61;20;0
18;11;30;0;58;17;0
18;11;45;0;56;20;0
18;12;00;0;51;18;0
18;12;15;0;63;20;0
18;12;30;12;51;18;0
18;12;45;0;50;17;0
18;13;00;0;54;18;0
18;13;15;10;66;19;0
18;13;30;0;60;19;0
18;13;45;0;64;18;0
18;14;00;10;75;19;0
18;14;15;0;72;21;0
18;14;30;0;74;21;0
18;14;45;0;70;19;0
18;15;00;0;75;19;0
18;15;15;0;70;22;0
18;15;30;0;85;21;0
18;15;45;0;85;19;0
18;16;00;0;75;17;0
18;16;15;0;69;22;0
18;16;30;0;97;22;0
18;16;45;0;91;18;0
18;17;00;0;159;18;0
18;17;15;0;128;20;0
18;17;30;0;141;18;0
18;17;45;0;204;18;0
18;18;00;0;250;19;0
18;18;15;0;570;18;0
18;18;30;0;571;18;0
18;18;45;0;345;17;0
18;19;00;0;140;21;0
18;19;15;0;160;18;0
18;19;30;0;214;19;0
18;19;45;0;240;19;0
18;20;00;0;281;19;0
18;20;15;0;290;18;0
18;20;30;0;269;19;0
18;20;45;0;281;19;0
18;21;00;0;270;19;0
18;21;15;0;240;18;0
18;21;30;0;250;21;0
18;21;45;0;265;17;0
18;22;00;0;205;20;0
18;22;15;0;186;17;0
18;22;30;0;169;21;0
18;22;45;0;180;18;0
18;23;00;0;170;18;0
18;23;15;0;150;19;0
18;23;30;0;170;18;0
18;23;45;0;161;18;0
19;00;00;0;138;18;0
19;00;15;0;56;18;0
19;00;30;0;51;19;0
19;00;45;0;63;18;0
19;01;00;0;46;19;0
19;01;15;0;49;21;0
19;01;30;0;60;22;0
19;01;45;0;61;19;0
19;02;00;0;56;19;0
19;02;15;0;58;18;0
19;02;30;0;66;20;0
19;02;45;0;63;19;0
19;03;00;0;52;19;0
19;03;15;0;55;22;0
19;03;30;0;65;23;0
19;03;45;0;44;18;0
19;04;00;0;51;19;0
19;04;15;0;60;19;0
19;04;30;0;54;20;0
19;04;45;0;46;18;0
19;05;00;0;51;19;0
19;05;15;0;58;17;0
19;05;30;0;51;20;0
19;05;45;0;49;22;0
19;06;00;0;56;20;0
19;06;15;0;80;19;0
19;06;30;0;170;16;0
19;06;45;0;169;18;0
19;07;00;0;260;18;0
19;07;15;0;101;17;0
19;07;30;0;91;19;0
19;07;45;0;44;19;0
19;08;00;0;45;18;0
19;08;15;0;35;20;0
19;08;30;0;41;19;0
19;08;45;0;48;19;0
19;09;00;0;41;17;0
19;09;15;0;40;20;0
19;09;30;0;41;19;0
19;09;45;0;48;19;0
19;10;00;0;41;18;0
19;10;15;0;35;19;0
19;10;30;0;45;18;0
19;10;45;0;40;20;0
19;11;00;0;41;19;0
19;11;15;0;34;18;0
19;11;30;0;46;19;0
19;11;45;0;39;17;0
19;12;00;0;46;19;0
19;12;15;9;114;20;0
19;12;30;0;75;17;0
19;12;45;0;44;21;0
19;13;00;0;46;17;0
19;13;15;0;52;19;0
19;13;30;9.999999999;52;18;0
19;13;45;0;51;20;0
19;14;00;0;34;19;0
19;14;15;0;51;21;0
19;14;30;0;44;21;0
19;14;45;0;31;18;0
19;15;00;0;49;19;0
19;15;15;0;66;21;0
19;15;30;0;45;22;0
19;15;45;0;224;18;0
19;16;00;0;66;20;0
19;16;15;0;55;21;0
19;16;30;0;54;23;0
19;16;45;0;56;19;0
19;17;00;0;60;19;0
19;17;15;0;44;18;0
19;17;30;0;51;18;0
19;17;45;0;104;18;0
19;18;00;0;161;19;0
19;18;15;0;209;16;0
19;18;30;0;516;19;0
19;18;45;0;526;19;0
19;19;00;0;399;19;0
19;19;15;0;170;18;0
19;19;30;0;165;19;0
19;19;45;0;250;19;0
19;20;00;0;260;20;0
19;20;15;0;269;18;0
19;20;30;0;250;19;0
19;20;45;0;271;19;0
19;21;00;0;260;20;0
19;21;15;0;275;17;0
19;21;30;0;260;19;0
19;21;45;0;235;20;0
19;22;00;0;230;18;0
19;22;15;0;270;18;0
19;22;30;0;230;20;0
19;22;45;0;205;18;0
19;23;00;0;210;18;0
19;23;15;0;214;20;0
19;23;30;0;241;16;0
19;23;45;0;195;20;0
20;00;00;0;170;17;0
20;00;15;0;170;17;0
20;00;30;0;180;19;0
20;00;45;0;170;18;0
20;01;00;0;160;20;0
20;01;15;0;129;20;0
20;01;30;0;141;22;0
20;01;45;0;141;19;0
20;02;00;0;159;19;0
20;02;15;0;149;19;0
20;02;30;0;151;19;0
20;02;45;0;140;19;0
20;03;00;0;140;19;0
20;03;15;0;140;22;0
20;03;30;0;145;21;0
20;03;45;0;146;19;0
20;04;00;0;89;18;0
20;04;15;0;85;18;0
20;04;30;0;85;20;0
20;04;45;0;85;18;0
20;05;00;0;95;19;0
20;05;15;0;90;17;0
20;05;30;0;99;20;0
20;05;45;0;85;23;0
20;06;00;0;85;19;0
20;06;15;0;80;19;0
20;06;30;0;286;18;0
20;06;45;0;219;19;0
20;07;00;0;241;17;0
20;07;15;0;145;18;0
20;07;30;0;155;19;0
20;07;45;0;145;18;0
20;08;00;0;224;18;0
20;08;15;0;146;18;0
20;08;30;0;141;19;0
20;08;45;0;124;19;0
20;09;00;0;126;19;0
20;09;15;0;94;19;0
20;09;30;0;85;18;0
20;09;45;0;95;20;0
20;10;00;0;70;19;0
20;10;15;0;49;19;0
20;10;30;0;41;20;0
20;10;45;0;39;18;0
20;11;00;0;41;20;0
20;11;15;0;65;18;0
20;11;30;0;74;20;0
20;11;45;0;160;19;0
20;12;00;0;56;19;0
20;12;15;0;55;18;0
20;12;30;0;44;18;0
20;12;45;0;46;17;0
20;13;00;0;49;20;0
20;13;15;0;51;17;0
20;13;30;10;39;20;0
20;13;45;0;41;18;0
20;14;00;0;29;19;0
20;14;15;0;41;21;0
20;14;30;0;59;22;0
20;14;45;0;86;18;0
20;15;00;0;110;19;0
20;15;15;0;119;21;0
20;15;30;0;121;22;0
20;15;45;0;200;18;0
20;16;00;0;130;20;0
20;16;15;0;139;21;0
20;16;30;0;141;21;0
20;16;45;0;120;19;0
20;17;00;0;120;20;0
20;17;15;0;109;18;0
20;17;30;0;170;18;0
20;17;45;0;170;19;0
20;18;00;0;181;20;0
20;18;15;0;176;15;0
20;18;30;0;164;20;0
20;18;45;0;171;19;0
20;19;00;0;308;19;0
20;19;15;0;286;19;0
20;19;30;0;310;20;0
20;19;45;0;290;18;0
20;20;00;0;279;19;0
20;20;15;0;271;20;0
20;20;30;0;280;19;0
20;20;45;0;279;19;0
20;21;00;0;291;20;0
20;21;15;0;289;19;0
20;21;30;0;250;18;0
20;21;45;0;241;20;0
20;22;00;0;245;20;0
20;22;15;0;179;18;0
20;22;30;0;151;21;0
20;22;45;0;140;18;0
20;23;00;0;134;19;0
20;23;15;0;170;19;0
20;23;30;0;356;19;0
20;23;45;0;674;18;0
21;00;00;0;416;18;0
21;00;15;0;190;19;0
21;00;30;0;189;19;0
21;00;45;0;151;19;0
21;01;00;0;126;17;0
21;01;15;0;129;22;0
21;01;30;0;126;22;0
21;01;45;0;138;19;0
21;02;00;0;151;19;0
21;02;15;0;114;20;0
21;02;30;0;485;18;0
21;02;45;0;401;21;0
21;03;00;0;360;18;0
21;03;15;0;319;22;0
21;03;30;0;306;22;0
21;03;45;0;221;18;0
21;04;00;0;63;21;0
21;04;15;0;66;17;0
21;04;30;0;41;21;0
21;04;45;0;39;18;0
21;05;00;0;46;19;0
21;05;15;0;53;18;0
21;05;30;0;56;21;0
21;05;45;0;50;21;0
21;06;00;0;50;21;0
21;06;15;0;45;20;0
21;06;30;0;35;18;0
21;06;45;0;46;18;0
21;07;00;0;48;18;0
21;07;15;0;46;18;0
21;07;30;0;39;18;0
21;07;45;0;216;21;0
21;08;00;0;555;17;0
21;08;15;0;450;19;0
21;08;30;0;430;17;0
21;08;45;0;145;19;0
21;09;00;0;245;19;0
21;09;15;0;139;20;0
21;09;30;0;126;18;0
21;09;45;0;480;19;0
21;10;00;0;550;19;0
21;10;15;0;494;19;0
21;10;30;0;202;19;0
21;10;45;0;254;18;0
21;11;00;0;230;19;0
21;11;15;0;260;19;0
21;11;30;0;495;21;0
21;11;45;0;140;19;0
21;12;00;0;160;17;0
21;12;15;0;410;19;0
21;12;30;0;165;19;0
21;12;45;0;65;20;0
21;13;00;10;165;20;0
21;13;15;0;204;19;0
21;13;30;0;170;20;0
21;13;45;0;95;19;0
21;14;00;0;250;20;0
21;14;15;0;155;21;0
21;14;30;0;165;23;0
